Account,Phone,Date,City,Province,Amount
91288,,25-Aug,KITCHEWTRL,,0.07
91288,,25-Aug,LONDON,,0.02
91288,,25-Aug,KITCHEWTRL,,0.09
91288,,25-Aug,LONDON,,0.03
91288,,26-Aug,LONDON,,0.01
91288,,26-Aug,LONDON,,0.03
91288,,26-Aug,BRANTFORD,,0.08
91288,,26-Aug,LONDON,,0.04
91288,,27-Aug,KITCHEWTRL,,0.05
91288,,27-Aug,LONDON,,0.04
91288,,27-Aug,KITCHEWTRL,,0.08
91288,,27-Aug,LONDON,,0.07
91288,,27-Aug,KITCHEWTRL,,0.1
91288,,27-Aug,LONDON,,0.04
91288,,27-Aug,LONDON,,0.01
91288,,27-Aug,LONDON,,0.02
91288,,27-Aug,MT BRYDGES,,0.01
91288,,29-Aug,KITCHEWTRL,,0.05
91288,,29-Aug,KITCHEWTRL,,0.04
91288,,29-Aug,LONDON,,0.05
91288,,29-Aug,LONDON,,0
91288,,29-Aug,TILLSONBG,,0.11
91288,,30-Aug,LONDON,,0.07
91288,,30-Aug,LONDON,,0.08
91288,,30-Aug,GALT,,0.06
91288,,31-Aug,CHATHAM,,0.06
91288,,31-Aug,WOODSTOCK,,0.07
91288,,31-Aug,WOODSTOCK,,0.06
91288,,31-Aug,BADEN,,0.03
19391,,6-Aug,TORONTO,ON,0.09
19391,,8-Aug,SARNIA,ON,0.25
19391,,8-Aug,DETROIT,MI,0.1
19391,,3-Aug,LEAMINGTO     ON,,0.01
19391,,5-Aug,BARRIE,ON,0.01
19391,,8-Aug,SARNIA,ON,0.01
19391,,1-Aug,BOTHWELL,,0
19391,,3-Aug,EXETER,,0
19391,,3-Aug,EXETER,,0
19391,,5-Aug,LONDON,,0.1
19391,,7-Aug,CHATHAM,,0.09
19391,,8-Aug,LONDON,,0.07
19391,,24-Aug,TORONTO,ON,0.01
19391,,24-Aug,LEAMINGTO     ON,,0.03
19391,,25-Aug,HESPELER,ON,0.02
19391,,26-Aug,HESPELER,ON,0.03
19391,,26-Aug,TORONTO,ON,0.01
19391,,27-Aug,OTTAWA,ON,0.02
19391,,30-Aug,TORONTO,ON,0.02
19391,,30-Aug,SARNIA,ON,0.01
19391,,9-Aug,TORONTO,ON,0.01
19391,,11-Aug,BELLEVILL,ON,0.09
19391,,12-Aug,KITCHEWTR     ON,,0.28
19391,,13-Aug,LEAMINGTO     ON,,0.01
19391,,14-Aug,KITCHEWTR     ON,,0.01
19391,,17-Aug,KITCHEWTR     ON,,0.02
19391,,18-Aug,TORONTO,ON,0.29
19391,,18-Aug,TORONTO,ON,0.03
19391,,25-Aug,TORONTO,ON,0.03
19391,,29-Aug,KESWICK,ON,0.05
19391,,31-Aug,DETROIT,MI,0.01
19391,,29-Aug,SARNIA,ON,0.46
19391,,30-Aug,SARNIA,ON,0.01
19391,,31-Aug,TORONTO,ON,0.04
19391,,9-Aug,KESWICK,ON,0.03
19391,,26-Aug,TORONTO,ON,0.02
19391,,29-Aug,BRANTFORD    ON,,0.08
19391,,30-Aug,TORONTO,ON,0.06
19391,,13-Aug,KITCHEWTR     ON,,0.26
19391,,14-Aug,WINDSOR,ON,0.01
19391,,16-Aug,HAMILTON,ON,0.01
19391,,18-Aug,SARNIA,ON,0.02
19391,,19-Aug,KITCHEWTR     ON,,0.03
19391,,22-Aug,WINDSOR,ON,0.01
19391,,22-Aug,TORONTO,ON,0.01
19391,,22-Aug,TORONTO,ON,1.16
19391,,25-Aug,LEAMINGTO     ON,,0.02
19391,,26-Aug,SUDBURY,ON,0.02
19391,,27-Aug,TORONTO,ON,0.03
19391,,29-Aug,TORONTO,ON,0.03
19391,,29-Aug,BRANTFORD    ON,,0.04
19391,,30-Aug,TORONTO,ON,0.02
19391,,9-Aug,LONDON,,0.06
19391,,9-Aug,CHATHAM,,0.08
19391,,11-Aug,LONDON,,0.04
19391,,16-Aug,WINDSOR,,0.11
19391,,16-Aug,WINDSOR,,0.05
19391,,17-Aug,WOODSTOCK,,0
19391,,19-Aug,MELBOURNE,,0
19391,,19-Aug,MELBOURNE,,0
19391,,19-Aug,MELBOURNE,,0.06
19391,,19-Aug,CHATHAM,,0.16
19391,,19-Aug,MELBOURNE,,0
19391,,19-Aug,MELBOURNE,,0
19391,,19-Aug,MELBOURNE,,0
19391,,19-Aug,MELBOURNE,,0
19391,,19-Aug,MELBOURNE,,0.03
19391,,19-Aug,LONDON,,0.01
19391,,19-Aug,MELBOURNE,,0
19391,,19-Aug,MELBOURNE,,0
19391,,19-Aug,MELBOURNE,,0
19391,,19-Aug,MELBOURNE,,0.02
19391,,22-Aug,SARNIA,,0.02
19391,,22-Aug,SARNIA,,0
19391,,22-Aug,WINDSOR,,0.12
19391,,22-Aug,WINDSOR,,0
19391,,22-Aug,WINDSOR,,0
19391,,23-Aug,MELBOURNE,,0.04
19391,,23-Aug,DRESDEN,,0
19391,,24-Aug,LONDON,,0.03
19391,,24-Aug,PLEASANTPK,,0
19391,,24-Aug,PLEASANTPK,,0
19391,,24-Aug,PLEASANTPK,,0
19391,,24-Aug,PLEASANTPK,,0
19391,,24-Aug,PLEASANTPK,,0
19391,,24-Aug,PLEASANTPK,,0
19391,,24-Aug,LONDON,,0.01
19391,,24-Aug,LONDON,,0.01
19391,,24-Aug,LONDON,,0.04
19391,,24-Aug,WINDSOR,,0.2
19391,,25-Aug,MELBOURNE,,0.04
19391,,25-Aug,LONDON,,0.01
19391,,26-Aug,LONDON,,0.03
19391,,29-Aug,WINDSOR,,0.01
19391,,30-Aug,CHATHAM,,0.1
19391,,30-Aug,LONDON,,0.07
19391,,31-Aug,BLENHEIM,,0.13
19391,,31-Aug,LONDON,,0.03
Type,,Month Day,Called Location,Province,Amount
10004,,6-Sep,GUELPH,ON,0.01
17706,,1-Sep,CHATHAM,ON,0.01
17706,,1-Sep,PORT ELGI,ON,0.01
17706,,1-Sep,KITCHEWTR,ON,0.01
17706,,1-Sep,KITCHEWTR,ON,0.01
17706,,2-Sep,SOMBRA,ON,0.01
17706,,4-Sep,KITCHEWTR,ON,0.01
17706,,4-Sep,KENORA,ON,0.01
17706,,4-Sep,HESPELER,ON,0.01
17706,,4-Sep,SARNIA,ON,0.01
17706,,4-Sep,TORONTO,ON,0.01
17706,,4-Sep,TORONTO,ON,0.01
17706,,4-Sep,TORONTO,ON,0.01
17706,,4-Sep,TORONTO,ON,0.01
17706,,4-Sep,KITCHEWTR,ON,0.01
17706,,4-Sep,KITCHEWTR,ON,0.01
17706,,4-Sep,KITCHEWTR,ON,0.01
17706,,4-Sep,KITCHEWTR,ON,0.01
17706,,4-Sep,KITCHEWTR,ON,0.01
17706,,4-Sep,KITCHEWTR,ON,0.01
17706,,4-Sep,KITCHEWTR,ON,0.01
17706,,4-Sep,KITCHEWTR,ON,0.01
17706,,4-Sep,KITCHEWTR,ON,0.01
17706,,4-Sep,KITCHEWTR,ON,0.01
17706,,4-Sep,KITCHEWTR,ON,0.02
17706,,4-Sep,KITCHEWTR,ON,0.01
17706,,4-Sep,KITCHEWTR,ON,0.01
17706,,4-Sep,KITCHEWTR,ON,0.02
17706,,4-Sep,KITCHEWTR,ON,0.01
17706,,4-Sep,TORONTO,ON,0.01
17706,,4-Sep,TORONTO,ON,0.02
19932,,6-Sep,LINDSAY,ON,0.12
19932,,6-Sep,LINDSAY,ON,0.01
25132,,1-Sep,GUELPH,ON,0.03
25132,,1-Sep,KITCHEWTR,ON,0.01
25132,,1-Sep,BRANTFORD,ON,0.03
25132,,1-Sep,KITCHEWTR,ON,0.02
25132,,1-Sep,KITCHEWTR,ON,0.03
25132,,1-Sep,KITCHEWTR,ON,0.01
25132,,1-Sep,KITCHEWTR,ON,0.01
25132,,1-Sep,HESPELER,ON,0.01
25132,,1-Sep,KITCHEWTR,ON,0.01
25132,,1-Sep,KITCHEWTR,ON,0.03
25132,,1-Sep,KITCHEWTR,ON,0.01
25132,,1-Sep,HESPELER,ON,0.02
25132,,1-Sep,KITCHEWTR,ON,0.02
25132,,2-Sep,WINDSOR,ON,0.02
25132,,2-Sep,TORONTO,ON,0.01
25132,,2-Sep,CHATHAM,ON,0.02
25132,,2-Sep,WALLACEBG,ON,0.04
25132,,2-Sep,CHATHAM,ON,0.02
25132,,2-Sep,TILBURY,ON,0.01
25132,,2-Sep,KITCHEWTR,ON,0.01
25132,,2-Sep,KITCHEWTR,ON,0.02
25132,,2-Sep,TORONTO,ON,0.01
25132,,2-Sep,KITCHEWTR,ON,0.01
25132,,2-Sep,KITCHEWTR,ON,0.01
25132,,2-Sep,GALT,ON,0.02
25132,,2-Sep,KITCHEWTR,ON,0.27
25132,,2-Sep,TIMMINS,ON,0.01
25132,,2-Sep,KITCHEWTR,ON,0.01
25132,,2-Sep,KITCHEWTR,ON,0.02
25132,,2-Sep,KITCHEWTR,ON,0.01
25132,,2-Sep,KITCHEWTR,ON,0.02
25132,,2-Sep,KITCHEWTR,ON,0.03
25132,,2-Sep,SARNIA,ON,0.01
25132,,3-Sep,KITCHEWTR,ON,0.01
25132,,3-Sep,KITCHEWTR,ON,0.02
25132,,3-Sep,GALT,ON,0.04
25132,,3-Sep,KITCHEWTR,ON,0.02
25132,,3-Sep,GUELPH,ON,0.01
25132,,6-Sep,THUNDERBA,ON,0.01
25132,,6-Sep,CHATHAM,ON,0.02
25132,,6-Sep,WINDSOR,ON,0.01
25132,,6-Sep,HESPELER,ON,0.01
25132,,6-Sep,WINDSOR,ON,0.01
25132,,6-Sep,DRESDEN,ON,0.01
25132,,6-Sep,TORONTO,ON,0.03
25834,,2-Sep,TORONTO,ON,0.01
25834,,2-Sep,TORONTO,ON,0.01
25834,,2-Sep,TORONTO,ON,0.01
25834,,2-Sep,TORONTO,ON,0.2
25834,,2-Sep,KITCHEWTR,ON,0.05
25834,,2-Sep,KITCHEWTR,ON,0.47
25834,,6-Sep,KITCHEWTR,ON,0.01
25834,,6-Sep,KITCHEWTR,ON,0.01
25834,,6-Sep,KITCHEWTR,ON,0.02
25834,,6-Sep,KITCHEWTR,ON,0.02
28451,,1-Sep,TORONTO,ON,0.01
28841,,6-Sep,CHATHAM,ON,0.01
28841,,6-Sep,GALT,ON,0.01
28841,,6-Sep,GUELPH,ON,0.01
33693,,1-Sep,GODERICH,ON,0.02
33693,,2-Sep,KITCHEWTR,ON,0.02
33693,,2-Sep,KITCHEWTR,ON,0.01
35206,,1-Sep,CHATHAM,ON,0.04
35206,,1-Sep,CHATHAM,ON,0.04
35206,,1-Sep,STRATFORD,ON,0.01
35206,,1-Sep,SARNIA,ON,0.06
35206,,2-Sep,SARNIA,ON,0.03
35206,,2-Sep,BRANTFORD,ON,0.02
35206,,2-Sep,KITCHEWTR,ON,0.01
35206,,2-Sep,SARNIA,ON,0.04
35206,,3-Sep,BURLINGTO,ON,0.01
35206,,3-Sep,MONTREAL,PQ,0.01
35206,,3-Sep,SIMCOE,ON,0.02
35206,,4-Sep,CALGARY,AB,0.01
35206,,4-Sep,CHATHAM,ON,0.01
35206,,4-Sep,STRATFORD,ON,0.01
35206,,4-Sep,EDMONTON,AB,0.05
35206,,6-Sep,SARNIA,ON,0.01
35206,,6-Sep,SIMCOE,ON,0.01
35206,,6-Sep,TORONTO,ON,0.01
59017,,1-Sep,KITCHEWTR,ON,0.01
59017,,1-Sep,STRATFORD,ON,0.03
59017,,1-Sep,KITCHEWTR,ON,0.01
59017,,1-Sep,CHATHAM,ON,0.01
59017,,1-Sep,THUNDERBA,ON,0.01
59017,,2-Sep,SARNIA,ON,0.03
59017,,2-Sep,SARNIA,ON,0.02
59017,,2-Sep,SARNIA,ON,0.01
59017,,2-Sep,GALT,ON,0.01
59017,,2-Sep,KITCHEWTR,ON,0.01
59017,,2-Sep,KITCHEWTR,ON,0.01
59017,,2-Sep,KITCHEWTR,ON,0.02
59017,,2-Sep,KITCHEWTR,ON,0.01
59017,,2-Sep,LINWOOD,ON,0.01
59017,,2-Sep,GALT,ON,0.02
59017,,2-Sep,KITCHEWTR,ON,0.01
59017,,2-Sep,KITCHEWTR,ON,0.01
62296,,1-Sep,BRIGDEN,ON,0.01
62296,,1-Sep,KITCHEWTR,ON,0.01
62296,,1-Sep,SARNIA,ON,0.06
62296,,1-Sep,KITCHEWTR,ON,0.01
62296,,1-Sep,WINDSOR,ON,0.01
62296,,1-Sep,WINDSOR,ON,0.01
62296,,2-Sep,SARNIA,ON,0.01
62296,,2-Sep,SARNIA,ON,0.03
62296,,2-Sep,BOLTON,ON,0.01
62296,,2-Sep,SARNIA,ON,0.01
62296,,2-Sep,KITCHEWTR,ON,0.03
62296,,2-Sep,KITCHEWTR,ON,0.01
62296,,2-Sep,KITCHEWTR,ON,0.02
62296,,2-Sep,KITCHEWTR,ON,0.02
62296,,2-Sep,LEAMINGTO,ON,0.01
62296,,2-Sep,SARNIA,ON,0.01
62296,,2-Sep,KITCHEWTR,ON,0.01
62296,,2-Sep,KITCHEWTR,ON,0.06
62296,,2-Sep,KITCHEWTR,ON,0.01
62296,,2-Sep,KITCHEWTR,ON,0.01
62296,,2-Sep,KITCHEWTR,ON,0.01
62296,,2-Sep,NEWHAMBUR,ON,0.01
62296,,4-Sep,CHATHAM,ON,0.02
62296,,6-Sep,CHATHAM,ON,0.01
62296,,6-Sep,CHATHAM,ON,0.02
62296,,6-Sep,CHATHAM,ON,0.02
69415,,1-Sep,ORANGEVL,ON,0.02
69415,,1-Sep,CHATHAM,ON,0.01
71930,,2-Sep,TORONTO,ON,3
80370,,6-Sep,GUELPH,ON,0.01
88106,,1-Sep,WINDSOR,ON,0.14
91288,,3-Sep,MILTON,ON,0.01
91288,,1-Sep,WINDSOR,,0.14
91288,,1-Sep,LONDON,,0.07
91288,,1-Sep,JARVIS,,0.08
91288,,1-Sep,WINDSOR,,0.08
91288,,1-Sep,LONDON,,0.03
91288,,1-Sep,KITCHEWTRL,,0.05
91288,,1-Sep,KITCHEWTRL,,0.09
91288,,1-Sep,JARVIS,,0
91288,,1-Sep,TORONTO,,0.03
91288,,1-Sep,TORONTO,,0.08
91288,,1-Sep,SARNIA,,0.08
91288,,1-Sep,SARNIA,,0.03
91288,,1-Sep,SARNIA,,0.09
91288,,1-Sep,SARNIA,,0.1
91288,,1-Sep,SARNIA,,0.01
91288,,1-Sep,SARNIA,,0.05
91288,,1-Sep,SARNIA,,0.08
91288,,1-Sep,LONDON,,0
91288,,2-Sep,WINDSOR,,0.05
91288,,2-Sep,GODERICH,,0.08
91288,,2-Sep,LONDON,,0.05
91288,,2-Sep,TORONTO,,0.27
91288,,2-Sep,LONDON,,0.05
91288,,2-Sep,LONDON,,0.04
91288,,2-Sep,CHATHAM,,0.01
91288,,2-Sep,CHATHAM,,0.1
91288,,2-Sep,LONDON,,0.08
91288,,2-Sep,AYLMER,,0.05
91288,,2-Sep,MOUNT FOR,,0.08
91288,,2-Sep,LONDON,,0.03
91288,,2-Sep,LONDON,,0.11
91288,,2-Sep,SARNIA,,0.24
91288,,2-Sep,WINDSOR,,0.11
91288,,2-Sep,LONDON,,0.01
91288,,2-Sep,SARNIA,,0.01
91288,,3-Sep,CHATHAM,,0.09
91288,,3-Sep,WOODSTOCK,,0.14
91288,,3-Sep,WOODSTOCK,,0.02
91288,,3-Sep,MOUNT FOR,,0
91288,,3-Sep,MOUNT FOR,,0
91288,,3-Sep,LONDON,,0
91288,,3-Sep,MOUNT FOR,,0
91288,,3-Sep,LONDON,,0.07
91288,,3-Sep,WINDSOR,,0.11
91288,,3-Sep,MOUNT FOR,,0.17
91288,,5-Sep,LONDON,,0.02
91288,,6-Sep,LONDON,,0.05
91288,,6-Sep,WINDSOR,,0.05
91288,,6-Sep,WATERFORD,,0.05
91288,,6-Sep,WINDSOR,,0.05
91288,,6-Sep,GALT,,0.05
91288,,6-Sep,TORONTO,,0.06
91288,,6-Sep,PRINCETON,,0.07
91288,,6-Sep,HESPELER,,0.06
91288,,6-Sep,LONDON,,0.05
91288,,6-Sep,SIMCOE,,0.06
91288,,2-Sep,LONDON,,0.01
91288,,2-Sep,KITCHEWTRL,,0.11
91288,,2-Sep,GUELPH,,0.04
91288,,2-Sep,LONDON,,0.03
91288,,2-Sep,KITCHEWTRL,,0.03
91288,,2-Sep,LONDON,,0.01
91288,,2-Sep,LONDON,,0.03
91288,,3-Sep,KITCHEWTRL,,0.03
91288,,3-Sep,KITCHEWTRL,,0.07
91288,,3-Sep,KITCHEWTRL,,0.11
91288,,3-Sep,LONDON,,0.04
91288,,3-Sep,TORONTO,,0.03
91288,,4-Sep,KITCHEWTRL,,0.01
91288,,4-Sep,LONDON,,0
91288,,4-Sep,KITCHEWTRL,,0.03
91288,,4-Sep,LONDON,,0
91288,,4-Sep,KITCHEWTRL,,0.08
91288,,5-Sep,LONDON,,0.01
91288,,5-Sep,KITCHEWTRL,,0.02
91288,,6-Sep,LONDON,,0.01
91288,,6-Sep,LONDON,,0.01
91288,,6-Sep,KITCHEWTRL,,0.01
91288,,6-Sep,KITCHEWTRL,,0.01
91288,,6-Sep,LONDON,,0.01
91288,,6-Sep,KITCHEWTRL,,0.01
91288,,6-Sep,LONDON,,0.01
91288,,6-Sep,LONDON,,0.01
91288,,6-Sep,KITCHEWTRL,,0.01
91288,,6-Sep,KITCHEWTRL,,0.03
91288,,6-Sep,KITCHEWTRL,,0.04
91288,,6-Sep,LONDON,,0.03
91288,,6-Sep,LONDON,,0.03
91288,,6-Sep,KITCHEWTRL,,0.03
91288,,6-Sep,LONDON,,0.05
91288,,6-Sep,KITCHEWTRL,,0.02
91288,,6-Sep,KITCHEWTRL,,0.05
91288,,6-Sep,KITCHEWTRL,,0.03
91288,,6-Sep,LONDON,,0.05
ATTN: ACCOUNT RECEIVABLE,,29-Sep,HESPELER,ON,0.01
10004,,14-Sep,NEWLISKER,ON,0.02
10004,,15-Sep,OSHAWA,ON,0.06
10004,,16-Sep,KITCHEWTR,ON,0.1
10004,,17-Sep,GODERICH,ON,0.07
10004,,21-Sep,TORONTO,ON,0.19
10004,,29-Sep,HESPELER,ON,0.02
17706,,7-Sep,WINDSOR,ON,0.01
17706,,7-Sep,SARNIA,ON,0.01
17706,,7-Sep,SARNIA,ON,0.03
17706,,7-Sep,TORONTO,ON,0.01
17706,,7-Sep,KITCHEWTR,ON,0.01
17706,,7-Sep,GUELPH,ON,0.02
17706,,7-Sep,GALT,ON,0.01
17706,,7-Sep,BRANTFORD,ON,0.04
17706,,7-Sep,KITCHEWTR,ON,0.02
17706,,7-Sep,KITCHEWTR,ON,0.04
17706,,8-Sep,STRATFORD,ON,0.01
17706,,8-Sep,STRATFORD,ON,0.01
17706,,8-Sep,STRATFORD,ON,0.02
17706,,8-Sep,KITCHEWTR,ON,0.01
17706,,8-Sep,STRATFORD,ON,0.02
17706,,8-Sep,STRATFORD,ON,0.01
17706,,8-Sep,STRATFORD,ON,0.01
17706,,8-Sep,STRATFORD,ON,0.01
17706,,8-Sep,SARNIA,ON,0.01
17706,,8-Sep,SARNIA,ON,0.02
17706,,8-Sep,KITCHEWTR,ON,0.01
17706,,8-Sep,KITCHEWTR,ON,0.03
17706,,8-Sep,HESPELER,ON,0.01
17706,,8-Sep,KITCHEWTR,ON,0.01
17706,,8-Sep,KITCHEWTR,ON,0.01
17706,,8-Sep,KITCHEWTR,ON,0.01
17706,,8-Sep,KITCHEWTR,ON,0.01
17706,,8-Sep,KITCHEWTR,ON,0.01
17706,,8-Sep,HESPELER,ON,0.02
17706,,8-Sep,KITCHEWTR,ON,0.03
17706,,8-Sep,KINGSTON,ON,0.01
17706,,8-Sep,GODERICH,ON,0.05
17706,,8-Sep,GODERICH,ON,0.02
17706,,8-Sep,HAMILTON,ON,0.01
17706,,9-Sep,WINDSOR,ON,0.01
17706,,9-Sep,CHATHAM,ON,0.04
17706,,9-Sep,PETROLIA,ON,0.01
17706,,9-Sep,TORONTO,ON,0.01
17706,,9-Sep,CHATHAM,ON,0.01
17706,,9-Sep,WINDSOR,ON,0.01
17706,,9-Sep,WINDSOR,ON,0.01
17706,,9-Sep,WINDSOR,ON,0.02
17706,,9-Sep,CHATHAM,ON,0.01
17706,,9-Sep,CHATHAM,ON,0.01
17706,,9-Sep,CHATHAM,ON,0.01
17706,,9-Sep,SARNIA,ON,0.01
17706,,9-Sep,SARNIA,ON,0.01
17706,,9-Sep,KITCHEWTR,ON,0.01
17706,,9-Sep,KITCHEWTR,ON,0.01
17706,,9-Sep,WINDSOR,ON,0.01
17706,,9-Sep,WINDSOR,ON,0.01
17706,,9-Sep,CHATHAM,ON,0.01
17706,,9-Sep,CHATHAM,ON,0.01
17706,,9-Sep,SARNIA,ON,0.01
17706,,9-Sep,SARNIA,ON,0.01
17706,,9-Sep,SARNIA,ON,0.01
17706,,9-Sep,SARNIA,ON,0.01
17706,,9-Sep,BRANTFORD,ON,0.02
17706,,9-Sep,KITCHEWTR,ON,0.01
17706,,9-Sep,CHATHAM,ON,0.02
17706,,9-Sep,TORONTO,ON,0.01
17706,,9-Sep,MONTREAL,PQ,0.01
17706,,9-Sep,CORNWALL,ON,0.01
17706,,9-Sep,STRATFORD,ON,0.01
17706,,9-Sep,TORONTO,ON,0.02
17706,,9-Sep,DUNNVILLE,ON,0.01
17706,,12-Sep,SARNIA,ON,0.03
17706,,12-Sep,WINDSOR,ON,0.01
17706,,14-Sep,LEAMINGTO,ON,0.03
17706,,14-Sep,KITCHEWTR,ON,0.01
17706,,14-Sep,STRATFORD,ON,0.01
17706,,14-Sep,MT CLEMEN,MI,0.01
17706,,14-Sep,WINDSOR,ON,0.01
17706,,14-Sep,CHATHAM,ON,0.02
17706,,14-Sep,BLENHEIM,ON,0.01
17706,,14-Sep,CORUNNA,ON,0.01
17706,,14-Sep,SARNIA,ON,0.01
17706,,14-Sep,SARNIA,ON,0.02
17706,,14-Sep,CORUNNA,ON,0.01
17706,,14-Sep,KITCHEWTR,ON,0.01
17706,,14-Sep,HESPELER,ON,0.03
17706,,14-Sep,KITCHEWTR,ON,0.01
17706,,14-Sep,KITCHEWTR,ON,0.01
17706,,14-Sep,HESPELER,ON,0.01
17706,,14-Sep,OSHAWA,ON,0.01
17706,,14-Sep,KITCHEWTR,ON,0.01
17706,,14-Sep,KITCHEWTR,ON,0.02
17706,,14-Sep,BRANTFORD,ON,0.01
17706,,14-Sep,STRATFORD,ON,0.01
17706,,14-Sep,VANCOUVER,BC,0.03
17706,,14-Sep,WINDSOR,ON,0.02
17706,,14-Sep,CHATHAM,ON,0.01
17706,,14-Sep,CHATHAM,ON,0.01
17706,,14-Sep,CHATHAM,ON,0.02
17706,,14-Sep,SARNIA,ON,0.01
17706,,14-Sep,SARNIA,ON,0.01
17706,,14-Sep,PRESTON,ON,0.02
17706,,14-Sep,KITCHEWTR,ON,0.02
17706,,14-Sep,HESPELER,ON,0.01
17706,,14-Sep,KITCHEWTR,ON,0.03
17706,,14-Sep,HESPELER,ON,0.01
17706,,14-Sep,KITCHEWTR,ON,0.01
17706,,15-Sep,WINDSOR,ON,0.01
17706,,15-Sep,CHATHAM,ON,0.01
17706,,15-Sep,SARNIA,ON,0.01
17706,,15-Sep,KITCHEWTR,ON,0.06
17706,,15-Sep,HESPELER,ON,0.01
17706,,15-Sep,KITCHEWTR,ON,0.05
17706,,15-Sep,HESPELER,ON,0.01
17706,,15-Sep,HESPELER,ON,0.01
17706,,15-Sep,KITCHEWTR,ON,0.02
17706,,15-Sep,BRANTFORD,ON,0.05
17706,,15-Sep,KITCHEWTR,ON,0.01
17706,,15-Sep,HESPELER,ON,0.01
17706,,15-Sep,KITCHEWTR,ON,0.01
17706,,15-Sep,KITCHEWTR,ON,0.01
17706,,15-Sep,KITCHEWTR,ON,0.08
17706,,15-Sep,KITCHEWTR,ON,0.01
17706,,15-Sep,KITCHEWTR,ON,0.02
17706,,15-Sep,STRATFORD,ON,0.01
17706,,15-Sep,KITCHEWTR,ON,0.01
17706,,15-Sep,KITCHEWTR,ON,0.02
17706,,15-Sep,GUELPH,ON,0.02
17706,,15-Sep,SALMON AR,BC,0.01
17706,,15-Sep,STCTNSTHL,ON,0.01
17706,,15-Sep,HAMILTON,ON,0.01
17706,,15-Sep,KITCHEWTR,ON,0.01
17706,,15-Sep,KITCHEWTR,ON,0.01
17706,,15-Sep,KITCHEWTR,ON,0.01
17706,,15-Sep,GODERICH,ON,0.01
17706,,15-Sep,OTTAWAHUL,ON,0.01
17706,,15-Sep,WINDSOR,ON,0.01
17706,,15-Sep,WINDSOR,ON,0.02
17706,,15-Sep,SARNIA,ON,0.01
17706,,15-Sep,SARNIA,ON,0.01
17706,,15-Sep,SARNIA,ON,0.01
17706,,15-Sep,KITCHEWTR,ON,0.01
17706,,15-Sep,WINDSOR,ON,0.01
17706,,15-Sep,WINDSOR,ON,0.02
17706,,15-Sep,HIGHGATE,ON,0.01
17706,,15-Sep,ABERARDER,ON,0.01
17706,,15-Sep,OWEN SOUN,ON,0.01
17706,,15-Sep,KITCHEWTR,ON,0.01
17706,,16-Sep,WINDSOR,ON,0.01
17706,,16-Sep,WINDSOR,ON,0.01
17706,,16-Sep,WINDSOR,ON,0.01
17706,,16-Sep,CHATHAM,ON,0.01
17706,,16-Sep,SARNIA,ON,0.01
17706,,16-Sep,WINDSOR,ON,0.01
17706,,16-Sep,BLENHEIM,ON,0.05
17706,,16-Sep,CHATHAM,ON,0.01
17706,,16-Sep,SARNIA,ON,0.01
17706,,16-Sep,SARNIA,ON,0.01
17706,,16-Sep,KITCHEWTR,ON,0.01
17706,,16-Sep,KITCHEWTR,ON,0.01
17706,,16-Sep,BRAMPTON,ON,0.03
17706,,16-Sep,BRAMPTON,ON,0.02
17706,,16-Sep,WINDSOR,ON,0.01
17706,,16-Sep,SARNIA,ON,0.02
17706,,16-Sep,SARNIA,ON,0.02
17706,,16-Sep,CORUNNA,ON,0.03
17706,,16-Sep,KITCHEWTR,ON,0.01
17706,,16-Sep,HESPELER,ON,0.01
17706,,16-Sep,GALT,ON,0.01
17706,,16-Sep,HESPELER,ON,0.02
17706,,16-Sep,KITCHEWTR,ON,0.04
17706,,16-Sep,GUELPH,ON,0.01
17706,,16-Sep,KITCHEWTR,ON,0.01
17706,,16-Sep,NEWHAMBUR,ON,0.02
17706,,16-Sep,KITCHEWTR,ON,0.01
17706,,16-Sep,GUELPH,ON,0.01
17706,,16-Sep,DRAYTON,ON,0.04
17706,,16-Sep,AYR,ON,0.01
17706,,16-Sep,GODERICH,ON,0.01
17706,,16-Sep,GALT,ON,0.01
17706,,16-Sep,TORONTO,ON,0.01
17706,,16-Sep,TORONTO,ON,0.01
17706,,19-Sep,WINDSOR,ON,0.01
17706,,19-Sep,WINDSOR,ON,0.01
17706,,19-Sep,WINDSOR,ON,0.01
17706,,19-Sep,CHATHAM,ON,0.01
17706,,19-Sep,SARNIA,ON,0.02
17706,,19-Sep,SARNIA,ON,0.02
17706,,19-Sep,SARNIA,ON,0.06
17706,,19-Sep,KITCHEWTR,ON,0.01
17706,,19-Sep,KITCHEWTR,ON,0.01
17706,,19-Sep,KITCHEWTR,ON,0.14
17706,,19-Sep,GUELPH,ON,0.02
17706,,19-Sep,GALT,ON,0.08
17706,,19-Sep,KITCHEWTR,ON,0.01
17706,,20-Sep,WINDSOR,ON,0.01
17706,,20-Sep,WINDSOR,ON,0.02
17706,,20-Sep,BLENHEIM,ON,0.02
17706,,20-Sep,CHATHAM,ON,0.02
17706,,20-Sep,CHATHAM,ON,0.01
17706,,20-Sep,CHATHAM,ON,0.01
17706,,20-Sep,CHATHAM,ON,0.01
17706,,20-Sep,CHATHAM,ON,0.03
17706,,20-Sep,SARNIA,ON,0.01
17706,,20-Sep,SARNIA,ON,0.01
17706,,20-Sep,GUELPH,ON,0.01
17706,,20-Sep,STCTNSTHL,ON,0.01
